DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S740mag,S920mag,Spanmag
3820160280630444672,   6.3810,   6.1869,   6.2199,   6.3717,   6.9315,   6.3805,   6.1883,   6.2352,   6.2135
1127168988075416192,   6.8424,   6.3009,   6.1940,   6.6870,   8.1696,   6.8436,   6.3081,   6.2267,   6.4028
615540938902909440,   7.9630,   8.1431,   8.2180,   8.0359,   7.9015,   7.9638,   8.1411,   8.2255,   8.0938
852644127442948096,   8.9465,   8.5363,   8.4767,   8.8345,   9.6881,   8.9458,   8.5380,   8.4782,   8.6163
3890172886119687680,   8.5023,   7.6016,   7.3476,   8.1351,  10.6042,   8.5020,   7.6101,   7.3218,   7.7944
3871997546595984000,   8.7426,   9.0072,   9.0812,   8.8378,   8.6563,   8.7442,   9.0047,   9.0803,   8.9304
3557567320183657472,   3.0407,   2.3584,   2.1984,   2.8125,   4.7396,   3.0428,   2.3699,   2.2205,   2.4933
3988038079645800960,   8.1817,   7.9946,   8.0209,   8.1628,   8.5990,   8.1821,   7.9951,   8.0443,   8.0216
3804603462407805824,   5.8636,   5.2127,   5.0589,   5.6543,   7.5408,   5.8653,   5.2253,   5.0985,   5.3393
3812355328621651328,   6.4192,   6.1321,   6.1302,   6.3976,   7.3805,   6.4216,   6.1375,   6.1595,   6.1745
3812336190247422336,   4.9394,   4.4926,   4.4086,   4.8382,   6.1794,   4.9404,   4.5015,   4.4531,   4.5729
772751550983964928,   5.5819,   5.5727,   5.6712,   5.6284,   5.8252,   5.5816,   5.5731,   5.6974,   5.5602
3976183763750977920,   8.1136,   6.9400,   6.6281,   7.5689,  10.4957,   8.1157,   6.9359,   6.5863,   7.2272
3575733210781078016,   5.4910,   5.2002,   5.2053,   5.4633,   6.4014,   5.4944,   5.2036,   5.2467,   5.2439
3922579891837578112,   8.3738,   7.8155,   7.6920,   8.2011,   9.5354,   8.3758,   7.8233,   7.6748,   7.9272
6149244697914619392,   9.0370,   9.3765,   9.4776,   9.1438,   8.8747,   9.0405,   9.3717,   9.4841,   9.2802
3900955349977078016,   6.0132,   4.9666,   4.7346,   5.5530,   8.2615,   6.0187,   4.9705,   4.7260,   5.1884
3703185746813340032,   8.2707,   7.2358,   7.0052,   7.8165,  10.4470,   8.2746,   7.2406,   7.0006,   7.4536
1521592327541035520,   7.5466,   7.8373,   7.9260,   7.6517,   7.4258,   7.5564,   7.8346,   7.9274,   7.7602
3702094687679734272,   9.1481,   8.8590,   8.8410,   9.0969,   9.7519,   9.1464,   8.8626,   8.8410,   8.9122
5863077830235852672,   6.5075,   5.6570,   5.3983,   6.1639,   8.4974,   6.5069,   5.6691,   5.3871,   5.8267
3702148666829533952,   8.0725,   7.7752,   7.7290,   8.0256,   8.8372,   8.0730,   7.7792,   7.7246,   7.8299
3689602277083844480,   8.4028,   7.2648,   7.0413,   7.8884,  10.4584,   8.4042,   7.2611,   6.9935,   7.5312
3525736595998110464,   7.9528,   7.5190,   7.4314,   7.8362,   8.8286,   7.9524,   7.5231,   7.4193,   7.6019
5863145518917593856,   7.3687,   6.0474,   5.6200,   6.6621,   9.8611,   7.3715,   6.0635,   5.5615,   6.3127
3941562272896500992,   8.6937,   8.3024,   8.2379,   8.5988,   9.5110,   8.6930,   8.3084,   8.2308,   8.3779
1678945154579060608,   5.3224,   4.5385,   4.3364,   5.0240,   7.0667,   5.3233,   4.5489,   4.3253,   4.6982
3732539683617410816,   5.1706,   4.9733,   5.0267,   5.1631,   5.7582,   5.1715,   4.9748,   5.0543,   4.9895
3603035836843409408,   9.1039,   9.4237,   9.5324,   9.2125,   8.9903,   9.1062,   9.4193,   9.5429,   9.3304
6069649917314597504,   5.3886,   4.5287,   4.3014,   5.0371,   7.2179,   5.3908,   4.5384,   4.2744,   4.7009
1672793558820485376,   6.3081,   5.6373,   5.4835,   6.0836,   7.9267,   6.3107,   5.6464,   5.5011,   5.7683
1230894097540611968,   6.0948,   5.9827,   6.0404,   6.1223,   6.5886,   6.0946,   5.9848,   6.0569,   5.9873
1661568850770761600,   6.4081,   5.8523,   5.7607,   6.2481,   7.8330,   6.4122,   5.8569,   5.7689,   5.9472
1478371380150987520,   6.0651,   5.3992,   5.2288,   5.8485,   7.8440,   6.0700,   5.4122,   5.2665,   5.5272
3674714580406064768,   8.4415,   8.1952,   8.2291,   8.4112,   9.1324,   8.4457,   8.1985,   8.2485,   8.2147
