      6335641365117256192   11.9829   11.6076   11.5180   11.8825   12.6421   11.9765   11.6118   11.5079   11.6800                    OK       0                   OK
      1639946061258413312   12.7220   12.4046   12.3429   12.6457   13.2885   12.7112   12.4076   12.3436   12.4643                    OK       1                   OK
      4412702764879270656   10.7760   10.4438   10.3635   10.6914   11.3522   10.7654   10.4456   10.3500   10.5079                    OK       0                   OK
      1406378695954996352   11.2866   10.8883   10.8017   11.1756   11.9927   11.2794   10.8913   10.7942   10.9645                    OK       1                   OK
      4569481097095820032    8.9112    8.5068    8.4063    8.7876    9.5127    8.9103    8.5116    8.4046    8.5878                   ChP       0                  ChP
      4319908862597055232   12.9438   13.4400   13.6960   13.1430   12.8605   12.9506   13.4345   13.7814   13.3338                    OK       1                   WD
      4296558843393685632   10.7151   10.2602   10.1369   10.5750   11.4860   10.7048   10.2628   10.1181   10.3482                    OK       0                   OK
      1831553382794173824   11.5018   12.0498   12.3305   11.6663   11.2499   11.5074   12.0403   12.4084   11.9162                    OK       1                   WD
      4228176122142169600   10.5458   10.2520   10.1931   10.4834   11.1711   10.5424   10.2537   10.1969   10.3072                   BIN       0                  BIN
      2011130908940738304   12.6754   12.2401   12.1308   12.5487   13.4612   12.6719   12.2471   12.1237   12.3230                    OK       0                   OK
      2874319284171715968   13.8090   14.4251   14.7346   13.9142   13.3394   13.8166   14.4192   14.8136   14.2546                    OK       1                   WD
      2323394345824851584   13.7653   13.4395   13.3705   13.6973   14.4934   13.7676   13.4399   13.3755   13.4987                    OK       0                   WD
       458558784733311232   13.6175   14.1811   14.4598   13.7786   13.3441   13.6219   14.1779   14.5235   14.0422                    OK       1                   WD
       446003598888454400   13.7291   13.1388   12.9537   13.5234   14.7124   13.7250   13.1415   12.9246   13.2606                    OK       0                   OK
       268550015665098880   13.2038   12.8255   12.7423   13.1037   13.8574   13.1991   12.8295   12.7292   12.9007                    OK       1                   OK
       987911506794398976   12.9693   12.6560   12.5935   12.8928   13.5129   12.9683   12.6567   12.5929   12.7147                    OK       0                   OK
       861050512312844672   13.7715   14.3046   14.5756   13.9503   13.5709   13.7828   14.2992   14.6475   14.1797                    OK       0                   WD
      1272306378368710528   13.5018   13.0800   12.9772   13.3793   14.2221   13.4982   13.0845   12.9682   13.1651                    OK       1                   OK
      1384866854036828032   13.7806   14.2023   14.4117   13.9707   13.7689   13.7889   14.1930   14.4677   14.1130                    OK       1                   WD
      1331106782752978688   13.8024   13.9905   14.1504   13.8997   13.8314   13.8044   13.9854   14.2025   13.9369                    OK       1                   WD
      6443328221136801920   13.3524   13.9702   14.2851   13.4729   12.9082   13.3585   13.9657   14.3835   13.8069                    OK       0                   WD
      2064272612307218176   13.3588   13.9407   14.2325   13.5120   13.0408   13.3591   13.9291   14.3208   13.7938                    OK       0                   WD
      6424566979354709248   13.2711   13.7872   14.0483   13.4693   13.1716   13.2735   13.7833   14.1112   13.6744                    OK       1                   WD
      2166111956258599680   13.0589   13.6679   13.9677   13.1753   12.6210   13.0683   13.6571   14.0595   13.5024                    OK       0                   WD
      1848336633214247808   13.8715   14.4949   14.8062   13.9764   13.3934   13.8655   14.4893   14.8948   14.3212                    OK       0                   WD
      2300234782654298624   12.9969   13.5220   13.7833   13.1739   12.8042   12.9987   13.5087   13.8652   13.3979                    OK       0                   WD
      1792830060723673472   13.2234   13.3557   13.4828   13.2962   13.2879   13.2182   13.3555   13.5219   13.3070                    OK       1                   WD
       418491412783587200   14.0331   14.2805   14.4700   14.1235   13.9602   14.0339   14.2738   14.5286   14.2038                    OK       1                   WD
      5037084872486444928   15.0291   14.9951   15.0592   15.0616   15.2990   15.0170   14.9881   15.1125   14.9889                    OK       0                   WD
       532196686212705536   14.4494   13.9781   13.8431   14.3067   15.2657   14.4474   13.9786   13.8445   14.0719                    OK       0                   OK
       466384799259137920   14.9356   15.2711   15.4676   15.1090   14.9929   14.9319   15.2564   15.5717   15.2024                    OK       0                   WD
      3022956969731332096   14.4405   13.9444   13.8368   14.3087   15.6028   14.4425   13.9468   13.8369   14.0388                    OK       1                   WD
       850146827299032704   14.4793   15.1147   15.4095   14.5937   14.0133   14.4801   15.0989   15.5051   14.9351                    OK       1                   WD
       854393484803051776   14.5953   15.1954   15.4926   14.7222   14.1924   14.6027   15.1867   15.6200   15.0341                    OK       0                   WD
      1478363619145920640   13.9534   14.4902   14.7555   14.1283   13.7435   13.9648   14.4826   14.8529   14.3621                    OK       0                   WD
      1276688069644366592   14.0671   14.5554   14.8084   14.2638   13.9828   14.0806   14.5492   14.8823   14.4513                    OK       1                   WD
      4524670913035545344   14.0429   13.6109   13.4909   13.9328   15.0031   14.0394   13.6151   13.4860   13.6967                    OK       1                   OK
      6446197877766956800   14.3523   14.8844   15.1528   14.5187   14.1142   14.3712   14.8838   15.2297   14.7587                    OK       0                   WD
      1841683423932168832   14.6483   14.7256   14.8006   14.7272   14.8169   14.6523   14.7150   14.8749   14.7052                    OK       0                   WD
      1793946026371051648   14.4419   14.9599   15.2266   14.6123   14.2367   14.4403   14.9547   15.3223   14.8402                    OK       0                   WD
      1800298527816525824   14.6274   14.9328   15.1232   14.7354   14.5176   14.6381   14.9171   15.2130   14.8443                    OK       1                   WD
      6404417771644764160   14.5159   14.7623   14.9439   14.6187   14.4830   14.5182   14.7576   15.0061   14.6827                    OK       1                   WD
      2176116580055936512   12.3238   12.8140   13.0743   12.5152   12.2179   12.3319   12.8095   13.1484   12.7076                    OK       1                   WD
      3406506723313874688   12.5900   12.9511   13.1435   12.7082   12.4045   12.5997   12.9402   13.2220   12.8520                    OK       0                   OK
      2810585920868186240   13.1001   13.7238   14.0435   13.1996   12.6135   13.1102   13.7174   14.1219   13.5517                    OK       1                   WD
      3806885288337214848   13.2443   13.8819   14.2086   13.3295   12.7055   13.2493   13.8836   14.3169   13.7046                    OK       0                   OK
      1633585107317144960   11.7790   11.8939   11.9692   11.8583   11.9206   11.7794   11.8941   11.9679   11.8536                    OK       0                   OK
      2161721571962091136   10.5256   10.4348   10.4563   10.5441   10.8717   10.5203   10.4326   10.4655   10.4473                    OK       0                   OK
      4421525074384092032   14.0896   13.4902   13.3036   13.8791   15.2154   14.0660   13.4983   13.2695   13.6075                    OK       1                   OK
      3695913095870312576   12.5937   12.0557   11.9111   12.4286   13.8007   12.5916   12.0656   11.9065   12.1569                   BIN       0                  BIN
      3683915053189161728   12.5513   12.3658   12.3559   12.5348   13.0438   12.5384   12.3691   12.3662   12.3898                    OK       1                   OK
       845789153480087936   14.9951   15.0059   15.0582   15.0388   15.1700   14.9896   15.0048   15.0539   14.9944                    OK       1                   OK
      1487827631122772992   14.9983   15.1541   15.2528   15.0812   15.0398   15.0094   15.1533   15.2487   15.1119                   BSS       0                  BSS
      3277270538903180160   10.7531    9.7105    9.4821   10.2867   12.6778   10.7349    9.7127    9.4257    9.9343                    OK       1                   OK
      3089711447388931584   10.0226    8.3791    7.9464    9.1257   12.1633   10.0407    8.3357    7.8431    8.8510                    OK       1                   OK
      3943234217765374336   12.3641   10.7762   10.3702   11.5140   14.5667   12.3617   10.7461   10.2625   11.2259                    OK       0                   OK
      1503625448550796032   10.1444    8.7135    8.3444    9.4137   12.1099   10.1578    8.6797    8.2537    9.1151                   DMS       0                  DMS
      4519789321942643072   10.6878    9.0756    8.6481    9.8112   12.9835   10.6843    9.0419    8.5431    9.5274                    OK       1                   OK
      4519789081415296128   10.6807    9.0633    8.6371    9.8020   12.9819   10.6863    9.0278    8.5299    9.5192                    OK       1                   OK
      4227837442496206592   15.0910   15.1541   15.1599   15.1386   15.1770   15.0802   15.1501   15.1754   15.1326                    OK       1                   OK
      4755812790042069888   11.4119   11.1902   11.1762   11.3868   12.0047   11.4102   11.1905   11.1808   11.2204                    OK       0                   OK
      5476400477145058816   10.8222   10.9813   11.0837   10.9091   10.8952   10.8139   10.9783   11.0930   10.9312                    OK       0                   OK
      5284204302730217984   11.8925   11.6776   11.6550   11.8695   12.4511   11.8919   11.6798   11.6629   11.7109                    OK       1                   OK
      5006921282807193856   10.4609    9.2396    8.9420    9.8685   12.3968   10.4621    9.2353    8.8698    9.5265                    OK       0                   OK
